URL,STATUS CODE
https://www.trendyol.com/kadin+pijama-takimi,200
https://www.trendyol.com/cocuk+kazak--hirka?yasgrubu=2-1,1-1&qs=navigation,200
https://www.trendyol.com/atistirmaliklar,200
https://www.trendyol.com/kadin+cuzdan--kartlik,200
https://www.trendyol.com/bulasik-yikama-urunleri,200
https://www.trendyol.com/kadin+portfoy+el-cantasi,200
https://www.trendyol.com/hoparlor,200
https://www.trendyol.com/kablo-sarf-malzemeler,200
https://www.trendyol.com/buzdolabi,200
https://www.trendyol.com/blender-ve-blender-seti,200
https://www.trendyol.com/kedi-kumu,200
https://www.trendyol.com/cocuk+ic-giyim?yasgrubu=1-2&qs=navigation,200
https://www.trendyol.com/yapi-oyuncaklari,200
https://www.trendyol.com/cocuk+elbise?yasgrubu=1-2&qs=navigation,200
https://www.trendyol.com/erkek+kazak--hirka,200
https://www.trendyol.com/bebek-krem-yaglar,200
https://www.trendyol.com/erkek+cuzdan--kartlik,200
https://www.trendyol.com/vucut-spreyi,200
https://www.trendyol.com/lastik,200
https://www.trendyol.com/erkek+bot-ve-cizme,200
https://www.trendyol.com/butik/liste/cocuk,200
https://www.trendyol.com/mango,200
https://www.trendyol.com/battaniye,200
https://www.trendyol.com/temizlik-seti,200
https://www.trendyol.com/parti-malzemeleri,200
https://www.trendyol.com/puzzle,200
https://www.trendyol.com/oyuncak-bebek,200
https://www.trendyol.com/ev-temizlik-urunleri,200
https://www.trendyol.com/kapak-ve-kilif,200
https://www.trendyol.com/vazo,200
https://www.trendyol.com/bisiklet,200
https://www.trendyol.com/kadin+sapka--bere--eldiven,200
https://www.trendyol.com/perde,200
https://www.trendyol.com/cocuk+bebek-takimlari,200
https://www.trendyol.com/ocak+firin,200
https://www.trendyol.com/park-yatak-ve-oyun-parki,200
https://www.trendyol.com/butik/liste/elektronik,200
https://www.trendyol.com/makyaj-seti,200
https://www.trendyol.com/tost-makinesi,200
https://www.trendyol.com/sac-masasi,200
